Id,SalePrice
1767,196205.765655
1768,127701.777951
1769,171688.3647
1770,130062.846651
1771,111265.518518
1772,123910.280915
1773,115604.083547
1774,150336.645602
1775,124166.028137
1776,132638.478539
1777,104494.58049
1778,120557.204608
1779,106951.788603
1780,178331.452923
1781,121303.143757
1782,98154.3999566
1783,132777.568227
1784,94777.8923606
1785,107802.855438
1786,164083.706306
1787,168403.903374
1788,64275.2859515
1789,120316.922304
1790,98826.2621847
1791,207623.304849
1792,136567.396199
1793,140678.282886
1794,133998.125871
1795,131067.441825
1796,111880.640681
1797,107846.043788
1798,116198.523863
1799,104043.427939
1800,102247.095425
1801,138375.806782
1802,129950.021407
1803,146958.335865
1804,124780.810965
1805,119515.027466
1806,110672.141645
1807,140406.868484
1808,128255.395394
1809,123114.49044
1810,133473.552743
1811,93550.407149
1812,106546.812516
1813,110094.737829
1814,100186.107759
1815,72247.3518061
1816,107807.379113
1817,124156.673784
1818,141645.946947
1819,112469.019738
1820,85912.4457867
1821,113812.133983
1822,164621.633791
1823,69994.1558928
1824,132927.959053
1825,115825.564476
1826,103467.250549
1827,108173.500067
1828,127412.499213
1829,125686.580522
1830,147346.082021
1831,156261.880061
1832,110241.302664
1833,130335.394337
1834,120579.3963
1835,158444.974993
1836,136984.934047
1837,84960.2171686
1838,126392.758348
1839,83208.866688
1840,125627.02219
1841,123718.167325
1842,105007.557769
1843,122517.731741
1844,113715.140829
1845,147951.136093
1846,152812.927639
1847,173766.519384
1848,63074.5428019
1849,116604.595029
1850,119716.482945
1851,128051.415904
1852,115205.561697
1853,115572.997616
1854,166567.065833
1855,146743.922183
1856,203293.185576
1857,171387.520315
1858,118372.758533
1859,117477.339671
1860,118497.227671
1861,117477.339671
1862,285189.806386
1863,229703.231516
1864,229703.231516
1865,299542.639215
1866,306135.036119
1867,255777.834886
1868,295010.052054
1869,181598.126724
1870,220571.041422
1871,272574.421358
1872,162091.515726
1873,235325.4722
1874,120321.971112
1875,219041.424483
1876,167108.034882
1877,205523.068173
1878,217713.764034
1879,135154.995425
1880,119130.400671
1881,240976.137657
1882,266119.350281
1883,181859.998603
1884,209186.070323
1885,266895.04932
1886,294631.606616
1887,191638.548659
1888,269613.960001
1889,162015.015437
1890,121978.178456
1891,127651.733745
1892,100469.224449
1893,116714.626487
1894,135333.631363
1895,158727.94464
1896,111614.107742
1897,114005.607459
1898,97877.0595668
1899,141710.26158
1900,127014.084492
1901,161378.453793
1902,149360.025971
1903,151015.751843
1904,122038.800117
1905,196701.125682
1906,162487.575473
1907,224380.022034
1908,110479.689222
1909,125992.245363
1910,123950.228829
1911,187068.253421
1912,269455.618182
1913,144863.584627
1914,77391.9131768
1915,264598.6804
1916,84313.5236485
1917,275691.197009
1918,120100.711214
1919,135372.356152
1920,158820.158653
1921,416017.763145
1922,312608.566273
1923,177553.891713
1924,212551.206376
1925,196624.229318
1926,414949.906999
1927,128167.359632
1928,159253.781399
1929,108174.944356
1930,118610.968025
1931,122033.912036
1932,129195.627012
1933,143630.188382
1934,163057.120383
1935,152593.901168
1936,165243.092808
1937,169316.339979
1938,150745.955916
1939,245358.277189
1940,188815.606665
1941,163883.374724
1942,164750.577521
1943,187393.227358
1944,327848.50065
1945,379961.076693
1946,175752.46191
1947,290770.854506
1948,160940.120287
1949,212970.203876
1950,168673.610074
1951,248160.297517
1952,217970.959327
1953,156441.854315
1954,183472.945951
1955,128319.503877
1956,281518.814044
1957,155910.284026
1958,315171.276734
1959,131648.581212
1960,107338.443149
1961,117309.85463
1962,99321.5475247
1963,106155.011531
1964,112497.125062
1965,134546.44391
1966,146607.678151
1967,287273.938284
1968,383891.117275
1969,397654.63532
1970,390649.309126
1971,482999.750321
1972,323124.482598
1973,269750.784617
1974,310374.080947
1975,434452.562712
1976,270436.207916
1977,394995.284011
1978,396855.25821
1979,336465.73734
1980,179051.961033
1981,327229.392449
1982,196114.848159
1983,196114.848159
1984,159801.170713
1985,197252.093877
1986,210468.150138
1987,168805.244639
1988,166696.261555
1989,175103.501462
1990,194624.860641
1991,185974.823276
1992,194207.50352
1993,165224.025747
1994,233770.438135
1995,177825.193847
1996,251264.228676
1997,366076.082367
1998,354471.171937
1999,224518.94158
2000,303083.669398
2001,227212.082606
2002,232631.319427
2003,267284.256139
2004,238842.178861
2005,239064.821331
2006,221688.100017
2007,274601.975063
2008,195172.991213
2009,159648.845089
2010,189252.417363
2011,137798.083703
2012,174601.910172
2013,154459.93327
2014,149906.285935
2015,191413.337082
2016,160112.671202
2017,173689.146933
2018,118929.024086
2019,118835.603087
2020,113389.074666
2021,105074.574818
2022,184024.063494
2023,151253.715896
2024,178959.093183
2025,346460.026735
2026,177907.123391
2027,142375.381687
2028,154559.690595
2029,160845.448224
2030,240380.281628
2031,201188.585965
2032,210999.719569
2033,234912.670367
2034,170417.4344
2035,217553.326724
2036,204065.303215
2037,204065.303215
2038,246701.544392
2039,206834.371544
2040,328641.740935
2041,291152.670712
2042,205380.428186
2043,164744.292901
2044,173338.008164
2045,209742.80349
2046,138513.647325
2047,139478.259804
2048,129537.247895
2049,153973.858425
2050,177283.003496
2051,96650.9978356
2052,116811.950002
2053,135028.60969
2054,74900.3727703
2055,144335.425025
2056,124376.865358
2057,115881.802193
2058,215640.566279
2059,127914.105313
2060,154095.637674
2061,174380.587804
2062,124754.395704
2063,119356.247125
2064,136592.665266
2065,133423.791508
2066,176924.767938
2067,128806.499225
2068,159415.763807
2069,91166.7423372
2070,110384.799151
2071,95992.6423188
2072,129055.981768
2073,124210.915128
2074,179376.865008
2075,139834.000659
2076,111491.126851
2077,132331.454226
2078,113480.05373
2079,125092.265687
2080,115336.159545
2081,119062.366757
2082,134322.082574
2083,136840.001465
2084,109372.445395
2085,118033.33713
2086,108231.905688
2087,129749.78103
2088,111724.757356
2089,88540.8351853
2090,127119.753844
2091,127455.76412
2092,115111.552567
2093,114616.529037
2094,123020.597367
2095,130678.408874
2096,89818.3234677
2097,96810.8667134
2098,131095.068773
2099,64189.5876636
2100,102455.785406
2101,133425.06395
2102,137335.232465
2103,108201.976605
2104,135452.81006
2105,119595.067104
2106,103155.319624
2107,211542.315004
2108,115432.443713
2109,116096.175406
2110,114137.892802
2111,142585.04406
2112,128195.353338
2113,112529.959248
2114,114578.278029
2115,130264.067093
2116,118612.325428
2117,132597.500841
2118,115400.523484
2119,105511.480977
2120,113010.366542
2121,90429.1585225
2122,102701.036062
2123,91232.6692428
2124,152434.634589
2125,145027.249785
2126,153102.191115
2127,145849.048814
2128,128865.844347
2129,110673.830382
2130,132188.671659
2131,149417.013164
2132,121786.96982
2133,124393.591191
2134,114760.904921
2135,95815.7560693
2136,83049.2799977
2137,107408.484285
2138,119761.017738
2139,142364.927033
2140,122925.017421
2141,113715.140829
2142,120587.216116
2143,125559.708556
2144,111703.343057
2145,122144.873168
2146,146930.868951
2147,141679.722002
2148,120665.557185
2149,124189.476311
2150,233867.660562
2151,111493.253397
2152,170060.421402
2153,145711.829123
2154,105570.462874
2155,129222.243225
2156,204142.384051
2157,195876.343421
2158,216822.37807
2159,190937.666622
2160,167575.312507
2161,264422.605009
2162,355546.44654
2163,332154.988468
2164,255398.076084
2165,192181.934295
2166,127646.012178
2167,192962.450623
2168,184711.545628
2169,179446.502827
2170,210580.983914
2171,144299.227873
2172,125888.953939
2173,175267.396985
2174,227238.086449
2175,274861.883785
2176,310691.25439
2177,251618.163104
2178,231012.338685
2179,129843.485304
2180,193460.691865
2181,196227.098089
2182,243281.314214
2183,181894.16856
2184,112082.908737
2185,121204.390099
2186,134159.366713
2187,133379.899954
2188,142199.926674
2189,166791.673217
2190,76865.6973112
2191,75681.8718903
2192,80761.0927123
2193,110008.0465
2194,89146.1278635
2195,105785.128887
2196,86700.6248345
2197,106265.62025
2198,154692.407191
2199,127726.015648
2200,126597.355405
2201,155725.426279
2202,186911.325354
2203,147307.725005
2204,163912.916447
2205,120002.249809
2206,127021.837058
2207,195056.135641
2208,213387.992288
2209,209695.802584
2210,110479.689222
2211,110841.565662
2212,113665.59126
2213,96102.9266587
2214,127029.711234
2215,100406.772546
2216,153200.194934
2217,79499.3029278
2218,87009.2540264
2219,90041.3949897
2220,87833.4585929
2221,264598.6804
2222,205420.780552
2223,314337.696075
2224,213881.037435
2225,126602.667757
2226,162993.065575
2227,194606.115064
2228,277811.340971
2229,236725.085469
2230,145879.513254
2231,203581.68294
2232,179621.143945
2233,166786.106037
2234,243135.191076
2235,199072.168014
2236,246364.863514
2237,339628.328501
2238,186316.909096
2239,110355.642904
2240,151652.939943
2241,149380.681322
2242,123687.494552
2243,113309.838491
2244,96041.6317685
2245,89965.775143
2246,140859.382908
2247,99926.7529517
2248,107074.867957
2249,115306.905091
2250,131316.419357
2251,155280.380911
2252,183222.555008
2253,138454.084418
2254,145714.886305
2255,155648.367976
2256,176418.800787
2257,149730.546047
2258,162010.998243
2259,142849.225075
2260,142005.997669
2261,182235.004782
2262,187393.227358
2263,340667.024817
2264,411622.591063
2265,169256.282799
2266,259912.064778
2267,313832.979483
2268,417327.89152
2269,127237.766199
2270,180996.612898
2271,201574.034588
2272,192225.192994
2273,158980.032221
2274,159325.483125
2275,159130.505636
2276,166348.154649
2277,156461.40002
2278,138387.684185
2279,119680.296351
2280,115830.093414
2281,159267.754636
2282,174535.48399
2283,98562.3436302
2284,115848.652885
2285,137374.398999
2286,110248.767444
2287,354389.711239
2288,292029.465498
2289,371138.404473
2290,451692.411439
2291,310093.899466
2292,416832.284402
2293,430673.863013
2294,427073.813623
2295,391847.407772
2296,280736.218714
2297,277422.943465
2298,373151.420973
2299,392476.092531
2300,327971.39933
2301,262238.275941
2302,227978.056891
2303,245252.769544
2304,273302.203677
2305,153165.572416
2306,151984.643816
2307,151188.242022
2308,234417.861495
2309,271942.702931
2310,197486.623556
2311,175483.652658
2312,164267.83286
2313,164853.522206
2314,176994.12898
2315,157935.514544
2316,166350.058364
2317,160160.166495
2318,163318.419718
2319,164638.276151
2320,179563.767586
2321,243601.468031
2322,169324.090832
2323,162307.30183
2324,152763.968934
2325,214723.8778
2326,159745.707377
2327,177602.495663
2328,194624.860641
2329,158454.494875
2330,158454.494875
2331,372520.29506
2332,394598.445014
2333,323503.427752
2334,256694.205304
2335,275694.614967
2336,321647.1827
2337,187607.267886
2338,277500.738298
2339,232709.869181
2340,368427.927892
2341,219930.187384
2342,244145.22992
2343,217100.258747
2344,215704.7389
2345,260619.956451
2346,221688.100017
2347,200133.400503
2348,239574.922375
2349,169759.191682
2350,277973.00232
2351,274764.651224
2352,281155.2623
2353,253341.443957
2354,127652.707655
2355,147275.136422
2356,147060.681264
2357,208564.172012
2358,175328.75103
2359,113756.249754
2360,107030.355268
2361,124701.938742
2362,264157.955844
2363,138190.783056
2364,132066.319255
2365,200378.235319
2366,199600.460965
2367,237708.495277
2368,188920.255513
2369,237708.495277
2370,161681.464104
2371,162259.943526
2372,198620.837392
2373,223174.468409
2374,286212.642362
2375,230288.652936
2376,274515.567987
2377,334029.822735
2378,143194.580382
2379,144083.197423
2380,132361.493501
2381,160285.309948
2382,196983.461693
2383,202205.555811
2384,210363.802606
2385,148301.895579
2386,139326.835878
2387,115404.925751
2388,105118.675116
2389,121279.893555
2390,136127.890981
2391,123393.422554
2392,113561.791527
2393,161152.06827
2394,136016.41982
2395,167733.92129
2396,136219.446022
2397,195020.609051
2398,135234.417365
2399,72687.0289021
2400,58171.0314793
2401,110254.550375
2402,121761.536694
2403,140722.697275
2404,130239.223559
2405,146793.3314
2406,128239.984767
2407,112679.87345
2408,130388.355842
2409,125498.893803
2410,164103.58077
2411,114365.39883
2412,145622.643064
2413,128301.516014
2414,128428.586352
2415,139232.66117
2416,138222.1524
2417,121594.553401
2418,119045.335972
2419,137808.860114
2420,114702.804585
2421,135823.54024
2422,128126.663525
2423,123783.903452
2424,159872.966422
2425,185773.452087
2426,117930.94709
2427,132740.725001
2428,157506.833105
2429,107948.736945
2430,121697.57092
2431,115173.594378
2432,125687.05998
2433,125596.355277
2434,116772.07541
2435,124557.172145
2436,96390.5902288
2437,108174.944356
2438,111163.486482
2439,109547.192574
2440,119092.346863
2441,102059.170723
2442,96177.7429001
2443,116772.632228
2444,121404.177676
2445,95414.5395301
2446,141006.017549
2447,202625.993992
2448,110480.11067
2449,108386.016545
2450,140675.197212
2451,116161.074246
2452,195097.250395
2453,92768.851538
2454,109798.213354
2455,114261.286932
2456,123244.533194
2457,113291.577703
2458,112581.697897
2459,107625.450742
2460,138508.231451
2461,113929.308607
2462,117347.003133
2463,122111.329684
2464,145638.059172
2465,134501.285137
2466,124170.764776
2467,142539.362198
2468,100034.974268
2469,102856.099373
2470,190365.662602
2471,171862.011329
2472,173796.516681
2473,102696.62871
2474,106544.780315
2475,209837.637416
2476,107408.176979
2477,128914.397435
2478,157768.265399
2479,128241.330063
2480,136284.026101
2481,131173.230821
2482,121274.457585
2483,112559.582618
2484,122712.779306
2485,111013.366437
2486,137041.773816
2487,168005.278746
2488,139046.35914
2489,142080.908814
2490,141831.674159
2491,94582.3156685
2492,188056.706209
2493,142470.866845
2494,175579.40542
2495,111842.662756
2496,229326.097511
2497,134393.19662
2498,107566.346552
2499,100310.680177
2500,114818.049188
2501,121769.08478
2502,143413.518289
2503,98696.473648
2504,205320.697725
2505,193186.90551
2506,262762.236857
2507,330081.590295
2508,266096.510051
2509,243166.495799
2510,246264.324648
2511,179121.643546
2512,189203.51219
2513,179004.326102
2514,252889.080126
2515,146840.656668
2516,147103.7437
2517,120321.971112
2518,141558.169491
2519,208418.427572
2520,200936.437181
2521,179446.502827
2522,189955.265104
2523,137458.271262
2524,128523.174993
2525,124699.917029
2526,130611.004333
2527,136806.988747
2528,122203.130276
2529,130446.439303
2530,113282.7185
2531,231616.77892
2532,195116.043282
2533,178250.177933
2534,261794.49219
2535,316653.559627
2536,219134.820083
2537,221830.218627
2538,175243.830696
2539,178186.612031
2540,166259.338871
2541,176723.926251
2542,159593.739015
2543,111313.278753
2544,124110.26769
2545,131079.941982
2546,143678.275156
2547,121936.772917
2548,144183.953014
2549,141624.740341
2550,253820.516305
2551,128799.006241
2552,113510.576717
2553,76514.6381978
2554,95717.8499594
2555,109684.136864
2556,96155.5486769
2557,107537.729633
2558,149640.04189
2559,142545.75134
2560,124067.191839
2561,114851.670308
2562,124335.949899
2563,125719.067876
2564,156288.557444
2565,131350.862971
2566,122290.684657
2567,122792.384181
2568,210084.726866
2569,197387.7709
2570,109635.193607
2571,187644.844056
2572,162776.057275
2573,236272.871889
2574,269740.494631
2575,120835.182725
2576,122895.596098
2577,129005.77597
2578,90018.5564196
2579,86185.4680902
2580,147774.305963
2581,125000.32129
2582,112796.635356
2583,225902.104278
2584,144472.450763
2585,153004.395925
2586,198601.328123
2587,187978.348833
2588,136445.284938
2589,129623.010488
2590,195893.716798
2591,199124.383627
2592,223754.133162
2593,258223.865601
2594,167504.850125
2595,207738.575743
2596,326687.463556
2597,190529.124904
2598,256637.417378
2599,368798.447774
2600,185489.492867
2601,135846.728343
2602,90193.083463
2603,94722.4108424
2604,82756.5123718
2605,93908.7611851
2606,128607.652958
2607,159509.138
2608,197885.737685
2609,136586.6732
2610,96379.9274939
2611,142800.734852
2612,145030.984169
2613,120035.557359
2614,113922.246474
2615,152654.742701
2616,123724.184801
2617,189849.137673
2618,147627.249778
2619,233010.55571
2620,165096.758292
2621,162791.892054
2622,167054.496281
2623,259787.663088
2624,291940.080346
2625,327056.239294
2626,147505.096071
2627,184526.323872
2628,347212.856683
2629,456971.493011
2630,318370.448677
2631,465689.461621
2632,348300.989085
2633,263035.772389
2634,421889.384238
2635,132717.054516
2636,170504.894067
2637,149813.675317
2638,231450.731462
2639,162254.218138
2640,141727.966733
2641,109277.881037
2642,176040.149313
2643,111755.874005
2644,125600.547577
2645,99321.5475247
2646,99321.5475247
2647,98562.3436302
2648,130411.486624
2649,110123.615106
2650,137374.398999
2651,134546.44391
2652,424843.233412
2653,270577.062367
2654,241241.257499
2655,376889.161132
2656,312431.827075
2657,330631.041435
2658,292165.405598
2659,300166.325428
2660,364559.872208
2661,340425.720479
2662,352300.801262
2663,310545.805992
2664,264702.160407
2665,266058.701115
2666,267505.347668
2667,151853.381392
2668,177191.391097
2669,161622.727831
2670,291321.26205
2671,176815.296958
2672,171601.116238
2673,196774.674257
2674,196867.58737
2675,169276.622364
2676,184223.011351
2677,166046.37442
2678,258572.56081
2679,265825.622319
2680,293160.134754
2681,368369.255406
2682,288718.894084
2683,439533.928904
2684,285537.878747
2685,359583.851921
2686,265081.596475
2687,293034.909983
2688,250905.288562
2689,221688.100017
2690,436333.936816
2691,179856.149946
2692,130472.442205
2693,194638.224939
2694,133669.723816
2695,175774.420283
2696,180928.098976
2697,167290.609351
2698,150208.955219
2699,150739.630507
2700,142961.933085
2701,135029.639882
2702,123487.246881
2703,123056.150941
2704,135802.428261
2705,115234.900351
2706,115764.165073
2707,124649.384947
2708,127918.984945
2709,99609.3454111
2710,113847.632002
2711,285760.170293
2712,360758.917152
2713,184416.722131
2714,162132.63988
2715,162259.943526
2716,146960.578276
2717,186546.264644
2718,255426.331366
2719,151534.247229
2720,162602.441572
2721,129119.751599
2722,146877.771472
2723,133771.872206
2724,113629.283075
2725,120185.498482
2726,132279.848037
2727,163556.583156
2728,156241.465249
2729,134439.473004
2730,136230.878501
2731,110117.839042
2732,108929.420061
2733,150249.930435
2734,158365.815795
2735,121724.964121
2736,125379.265786
2737,112638.294149
2738,139723.891896
2739,155062.697793
2740,132453.16803
2741,129790.868897
2742,143429.794825
2743,118886.8395
2744,135488.209425
2745,125959.927672
2746,133481.317672
2747,146682.91845
2748,112405.433239
2749,125482.498017
2750,128438.385057
2751,127069.331817
2752,232346.632573
2753,139062.405265
2754,226266.702219
2755,125759.95873
2756,100388.293456
2757,98384.3813575
2758,77958.6732707
2759,136925.897936
2760,132270.891553
2761,130314.265476
2762,134334.252585
2763,202568.610069
2764,173877.087551
2765,280279.573811
2766,125600.547577
2767,92620.6921301
2768,125736.333948
2769,124221.102828
2770,145280.298705
2771,108174.944356
2772,102381.357853
2773,156836.972107
2774,132849.004813
2775,119033.983458
2776,140408.743138
2777,144837.337999
2778,93153.7013953
2779,119713.742882
2780,103816.651975
2781,100710.776332
2782,96402.9090008
2783,94193.1806318
2784,118357.745238
2785,132199.009389
2786,58272.4193077
2787,115969.140752
2788,91497.7265585
2789,183446.176982
2790,88607.3982234
2791,123394.010932
2792,78740.0112836
2793,165386.875672
2794,95135.9581975
2795,110922.566626
2796,126823.568784
2797,242253.131573
2798,99288.7796711
2799,117509.386079
2800,90773.8249177
2801,106777.108249
2802,128980.926407
2803,182501.275952
2804,147054.650724
2805,96319.8337862
2806,92098.4615336
2807,143771.754736
2808,139297.075641
2809,119134.490762
2810,110781.329192
2811,156176.51324
2812,126928.474402
2813,166945.082314
2814,153306.448706
2815,116079.679601
2816,259774.53253
2817,144761.663826
2818,129859.460139
2819,150026.994242
2820,118882.30441
2821,103313.433457
2822,200218.352141
2823,242222.406449
2824,176892.375005
2825,156019.458948
2826,130785.131134
2827,141866.169972
2828,181645.758985
2829,153125.992547
2830,255751.248034
2831,171143.666291
2832,219737.100032
2833,282264.825172
2834,207644.690487
2835,215293.090907
2836,188653.614457
2837,142201.825255
2838,155519.132279
2839,166609.961043
2840,198992.06744
2841,181089.329183
2842,209808.222298
2843,128844.216455
2844,150210.101228
2845,110711.411423
2846,188195.929309
2847,161189.572172
2848,221147.951255
2849,191197.689305
2850,293529.411802
2851,241785.054329
2852,242661.012524
2853,218775.663545
2854,129843.485304
2855,181912.210101
2856,184289.08216
2857,186493.078803
2858,183537.872587
2859,129624.12306
2860,106527.40659
2861,133571.984415
2862,181069.815107
2863,117647.195545
2864,232027.993289
2865,129440.555041
2866,157139.847098
2867,86679.6256082
2868,115871.303893
2869,119992.63697
2870,134767.838311
2871,97187.6419468
2872,63851.406442
2873,109946.165925
2874,132633.79834
2875,113820.057655
2876,153023.949958
2877,123824.991499
2878,152742.263098
2879,123433.674697
2880,107820.33435
2881,163953.564579
2882,153511.564403
2883,165547.675781
2884,205817.674229
2885,180477.96844
2886,198560.800449
2887,101843.324007
2888,124732.744125
2889,70423.1428437
2890,83550.3120913
2891,133646.015129
2892,64380.067718
2893,103409.640943
2894,62240.9121804
2895,249024.676738
2896,237591.548654
2897,195582.350736
2898,145371.354648
2899,242547.643426
2900,151713.840353
2901,182055.044311
2902,172957.556633
2903,349745.575751
2904,368458.497515
2905,126493.447261
2906,175498.38046
2907,105720.380823
2908,123934.389944
2909,150081.51644
2910,81018.3625897
2911,90193.083463
2912,136497.474786
2913,92928.1479652
2914,81975.0231159
2915,81728.1982812
2916,92928.1479652
2917,130944.129154
2918,108551.423197
2919,201391.108977
