Id,SalePrice
2353,160255.20201
2354,115850.349438
2355,61529.8401332
2356,122523.945688
2357,201706.688719
2358,345358.780053
2359,97539.4358264
2360,105767.460224
2361,157696.185766
2362,599542.649122
2363,174957.174987
2364,137158.507544
2365,204043.475572
2366,190999.203249
2367,246495.343058
2368,210956.141203
2369,254571.410335
2370,166672.437818
2371,118307.566648
2372,199955.607008
2373,261932.778623
2374,487713.993245
2375,229501.591586
2376,235515.257007
2377,789838.886441
2378,277470.211267
2379,213765.905064
2380,171118.677556
2381,245033.42341
2382,220759.225447
2383,247030.326231
2384,224650.354769
2385,243819.100817
2386,167477.733499
2387,139369.144434
2388,316876.563093
2389,186605.477363
2390,230411.401489
2391,155739.851083
2392,148466.019958
2393,183390.198928
2394,219171.752425
2395,283804.508288
2396,182817.350053
2397,476484.620293
2398,235998.028989
2399,28628.4675232
2400,53849.9359213
2401,173898.981509
2402,154260.243343
2403,205654.84402
2404,268939.013711
2405,184173.283995
2406,174089.907314
2407,142426.598835
2408,163237.523802
2409,144993.856051
2410,218777.235464
2411,157736.300927
2412,183215.922869
2413,135942.769317
2414,195208.869822
2415,171711.570656
2416,210615.325845
2417,152685.360574
2418,174204.438216
2419,75361.4258474
2420,136073.376272
2421,99511.416837
2422,266945.054546
2423,25159.3234286
2424,155214.47257
2425,279393.214635
2426,118615.507687
2427,42838.1169988
2428,179494.665529
2429,119779.706515
2430,140938.83294
2431,130012.209725
2432,170266.920175
2433,132066.203191
2434,99693.7985966
2435,124805.803795
2436,148330.542558
2437,131419.6416
2438,171891.34972
2439,91746.9377745
2440,140262.620773
2441,98603.6910547
2442,75637.5397073
2443,153178.221392
2444,112729.680912
2445,51083.9978141
2446,50887.7348388
2447,189983.508283
2448,94834.7217876
2449,130225.196433
2450,202601.427392
2451,128839.772058
2452,428667.893706
2453,137718.514066
2454,117575.019642
2455,140835.774691
2456,135285.614986
2457,210706.891504
2458,157907.895576
2459,104260.235129
2460,168956.476706
2461,140963.174706
2462,104360.219765
2463,125398.67066
2464,193875.349049
2465,228101.972019
2466,104618.226239
2467,99542.9712194
2468,91327.9181319
2469,66657.8998983
2470,540467.878846
2471,303021.511177
2472,296608.16634
2473,61076.1417201
2474,40974.2994454
2475,314898.288997
2476,79172.3546518
2477,176301.735329
2478,135332.443301
2479,161677.868176
2480,234716.092626
2481,175119.787776
2482,164725.80299
2483,141967.862923
2484,151779.834149
2485,150862.974931
2486,210898.705188
2487,739413.970942
2488,105245.485558
2489,176833.965759
2490,203975.743772
2491,45996.6606838
2492,373657.131624
2493,321149.455215
2494,394025.3293
2495,130673.576333
2496,556925.1403
2497,179567.070381
2498,129430.443447
2499,188285.910151
2500,142007.020635
2501,153568.273698
2502,185186.726098
2503,52804.4849535
2504,11266.7987874
2505,271136.835035
2506,421732.972953
2507,737388.518271
2508,444574.004226
2509,305426.021007
2510,244616.602963
2511,178724.338212
2512,218006.378921
2513,182381.370635
2514,354988.074493
2515,271151.869702
2516,196006.952016
2517,159089.116562
2518,195436.658458
2519,285445.803719
2520,297753.016974
2521,229854.876308
2522,251131.961639
2523,124156.098475
2524,250760.484247
2525,263967.520914
2526,145023.257047
2527,227662.049885
2528,205902.463768
2529,221965.21947
2530,190646.905404
2531,367729.658986
2532,247634.538105
2533,223336.500317
2534,208636.805454
2535,492202.598175
2536,315291.434097
2537,648878.242246
2538,282614.91695
2539,206783.204304
2540,248382.68384
2541,191305.909103
2542,87525.6880468
2543,88313.7567433
2544,88158.8444523
2545,205561.178911
2546,177756.983253
2547,179139.724929
2548,375957.868366
2549,111664.356423
2550,19974666.6907
2551,161729.922013
2552,137097.249093
2553,210370.098386
2554,201590.899144
2555,125134.466033
2556,114714.361897
2557,85093.2220884
2558,345864.076425
2559,139546.544408
2560,161776.313615
2561,66641.6137857
2562,118869.267388
2563,112980.135488
2564,214180.160238
2565,308310.684847
2566,81671.1071167
2567,119034.329409
2568,253903.30911
2569,411004.7302
2570,94965.6043337
2571,172917.140131
2572,71467.2673751
2573,395301.411601
2574,514120.940057
2575,130164.831007
2576,82995.9150194
2577,76162.7030283
2578,124918.441774
2579,75185.3154312
2580,57728.6133042
2581,68767.5838416
2582,60553.1734567
2583,415619.640544
2584,207299.373678
2585,103380.837658
2586,274605.878878
2587,232530.538684
2588,82899.5816665
2589,144762.739972
2590,127256.589707
2591,172972.443649
2592,330358.915945
2593,311829.015494
2594,170506.076919
2595,219676.71925
2596,264407.875232
2597,192118.747335
2598,572930.775696
2599,459720.848086
2600,683572.909531
2601,270922.561543
2602,77866.4294542
2603,67716.5096962
2604,83115.9950951
2605,92222.3506997
2606,147852.969512
2607,334213.960568
2608,828003.289765
2609,139532.439788
2610,127448.811804
2611,131489.394215
2612,225961.847365
2613,171606.363384
2614,185132.989953
2615,239660.338041
2616,161199.231926
2617,172340.06404
2618,477069.307798
2619,279890.136037
2620,217753.463916
2621,326088.345538
2622,209441.617954
2623,380747.853705
2624,450648.893292
2625,457575.09236
2626,288470.670159
2627,81561.6688993
2628,840494.445558
2629,1895982.69162
2630,501137.584765
2631,513985.166591
2632,921199.418994
2633,295035.212287
2634,618676.045405
2635,153453.357901
2636,214870.29489
2637,133058.899456
2638,317749.546278
2639,372555.579127
2640,243361.335119
2641,131029.660994
2642,113172.498598
2643,103132.010491
2644,118290.888154
2645,87222.1342468
2646,78668.9423401
2647,81346.2818851
2648,150094.154006
2649,148718.653287
2650,87589.090704
2651,125987.674572
2652,665489.057448
2653,389574.332781
2654,385195.529824
2655,562193.995899
2656,377903.056959
2657,459740.251047
2658,451582.42873
2659,501126.72332
2660,463866.179105
2661,508742.726593
2662,485283.460222
2663,346623.627224
2664,301247.108068
2665,333660.210314
2666,360071.844599
2667,253497.652637
2668,315889.062249
2669,297786.030305
2670,589638.695064
2671,297907.345671
2672,235800.824573
2673,167169.30465
2674,211493.850331
2675,209201.170148
2676,221335.975267
2677,247266.126274
2678,491452.111141
2679,363191.12638
2680,396432.899575
2681,787369.204062
2682,472019.440846
2683,1303816.77937
2684,314573.264407
2685,497243.755658
2686,371816.598207
2687,282734.698126
2688,300351.318591
2689,215856.752584
2690,360520.762923
2691,169868.068234
2692,78548.9876027
2693,304149.403726
2694,120842.480546
2695,205640.606834
2696,187269.056497
2697,203842.481527
2698,169946.227529
2699,194430.236
2700,200706.535205
2701,198824.475031
2702,175371.564722
2703,294545.413031
2704,195091.220007
2705,129237.380775
2706,166886.598517
2707,199616.971623
2708,151772.383074
2709,100856.150916
2710,156970.058442
2711,536984.653781
2712,841134.320529
2713,170620.163446
2714,137910.311076
2715,107627.3247
2716,129544.148507
2717,143724.436067
2718,222755.240455
2719,264134.550099
2720,198141.468955
2721,189797.999682
2722,123303.774763
2723,161187.509046
2724,147670.445359
2725,190547.578441
2726,157991.955981
2727,234329.342104
2728,243490.193688
2729,187742.915022
2730,157086.162911
2731,137673.028469
2732,141490.898623
2733,175812.564824
2734,204730.526922
2735,170806.991734
2736,129613.315415
2737,159454.300647
2738,201188.669735
2739,237376.18837
2740,186165.950905
2741,127825.014921
2742,237145.568602
2743,146917.22195
2744,178451.310042
2745,172543.211527
2746,189821.289672
2747,201165.510775
2748,133130.691941
2749,176833.107824
2750,212214.264827
2751,195827.828146
2752,160995.531372
2753,239937.663361
2754,220563.669988
2755,158766.148577
2756,105274.413771
2757,70378.18365
2758,72353.5817926
2759,206293.505554
2760,61199.1500022
2761,167811.262286
2762,184600.851244
2763,315961.438235
2764,167054.129992
2765,644152.409888
2766,77094.7913368
2767,127492.276231
2768,170797.613657
2769,131343.397341
2770,138428.66767
2771,129783.705782
2772,132791.230494
2773,108574.768922
2774,114868.147375
2775,62035.1661939
2776,169415.222764
2777,465571.239248
2778,49954.857659
2779,66033.8583937
2780,87524.3361562
2781,129233.081266
2782,104441.503815
2783,67955.6297872
2784,157994.626611
2785,177220.613559
2786,97622.6037602
2787,125341.073275
2788,62701.9929148
2789,290191.784371
2790,194163.54541
2791,207753.088427
2792,18473.5733883
2793,276388.435152
2794,13938.1338067
2795,102438.749308
2796,132007.956363
2797,1551638.70409
2798,102330.930927
2799,78675.6693926
2800,73267.9796985
2801,102127.554918
2802,156540.16358
2803,307923.296286
2804,35539.2222238
2805,151037.249308
2806,108136.96176
2807,143031.637371
2808,190621.590434
2809,119616.781922
2810,140119.208353
2811,152939.670567
2812,143905.492975
2813,163354.268667
2814,147745.352117
2815,131624.257918
2816,466671.301481
2817,156152.996011
2818,160177.07611
2819,87749.6841406
2820,126167.444735
2821,78955.4756298
2822,473911.43942
2823,629034.422468
2824,197850.316061
2825,275701.528519
2826,228273.930549
2827,191167.524597
2828,383116.697901
2829,261713.291683
2830,388247.569362
2831,158095.350396
2832,310107.966847
2833,553796.618358
2834,334854.924566
2835,268001.112885
2836,234479.286893
2837,217171.87875
2838,181513.834763
2839,229629.725289
2840,283332.644752
2841,252558.425839
2842,315959.741169
2843,126462.968446
2844,302475.830262
2845,160104.058489
2846,239566.477695
2847,207704.599375
2848,369913.499648
2849,250552.607202
2850,524844.472137
2851,514899.027643
2852,421673.651878
2853,404891.258204
2854,150183.607964
2855,235137.770342
2856,286010.556704
2857,213874.10375
2858,285373.261384
2859,76163.2066102
2860,105911.890408
2861,140204.433921
2862,222881.048693
2863,115563.043089
2864,337400.936287
2865,242099.40798
2866,148102.430565
2867,78391.1524836
2868,97147.4631583
2869,63230.852214
2870,145823.405049
2871,71740.0515825
2872,29547.0728477
2873,75751.5436617
2874,148293.21121
2875,102362.117029
2876,102535.661236
2877,139305.391145
2878,143360.823219
2879,163698.678331
2880,91416.6451643
2881,182414.243681
2882,136357.16126
2883,120942.682703
2884,199588.650397
2885,356400.085177
2886,159099.372964
2887,95257.154303
2888,217236.060236
2889,99654.3622995
2890,101683.256471
2891,180268.994636
2892,20836.783309
2893,74966.1342912
2894,28597.857648
2895,388046.107043
2896,267313.82419
2897,418005.583842
2898,236647.712251
2899,261690.156843
2900,246962.93905
2901,414485.438584
2902,308208.41072
2903,441894.397188
2904,406132.945188
2905,3514.38779775
2906,494699.145642
2907,79907.2925239
2908,230645.411521
2909,242902.319476
2910,101325.287887
2911,77727.9888679
2912,224372.886095
2913,57210.7339153
2914,86045.040565
2915,86624.51883
2916,72973.1459039
2917,275605.123143
2918,211108.493355
2919,248076.774655
